,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleType,SaleCondition,TimeToSell,TimeUntilRemod,RemodUntilSale,TotalPorchArea,HasPorch,OverallQualSqft,OverallCondSqft,Overall,MSZoning_fv,MSZoning_rh,MSZoning_rl,MSZoning_rm,Street_pave,Street_nan,LotShape_ir2,LotShape_ir3,LotShape_reg,LotShape_nan,LandContour_hls,LandContour_low,LandContour_lvl,LandContour_nan,Utilities_nosewa,Utilities_nan,LotConfig_culdsac,LotConfig_fr2,LotConfig_fr3,LotConfig_inside,LotConfig_nan,LandSlope_mod,LandSlope_sev,LandSlope_nan,BldgType_2fmcon,BldgType_duplex,BldgType_twnhs,BldgType_twnhse,BldgType_nan,MasVnrType_brkface,MasVnrType_none,MasVnrType_stone,MasVnrType_nan,ExterQual_fa,ExterQual_gd,ExterQual_ta,ExterQual_nan,ExterCond_fa,ExterCond_gd,ExterCond_po,ExterCond_ta,ExterCond_nan,BsmtQual_fa,BsmtQual_gd,BsmtQual_ta,BsmtQual_nan,BsmtCond_gd,BsmtCond_ta,BsmtCond_nan,BsmtExposure_gd,BsmtExposure_mn,BsmtExposure_no,BsmtExposure_nan,HeatingQC_fa,HeatingQC_gd,HeatingQC_po,HeatingQC_ta,HeatingQC_nan,CentralAir_y,CentralAir_nan,Electrical_fusef,Electrical_sbrkr,Electrical_nan,BsmtFullBath_1.0,BsmtFullBath_2.0,BsmtFullBath_nan,BsmtHalfBath_1.0,BsmtHalfBath_nan,FullBath_1.0,FullBath_2.0,FullBath_3.0,FullBath_nan,HalfBath_1.0,HalfBath_2.0,HalfBath_nan,KitchenAbvGr_1.0,KitchenAbvGr_2.0,KitchenAbvGr_3.0,KitchenAbvGr_nan,KitchenQual_fa,KitchenQual_gd,KitchenQual_ta,KitchenQual_nan,Fireplaces_1.0,Fireplaces_2.0,Fireplaces_3.0,Fireplaces_nan,GarageFinish_rfn,GarageFinish_unf,GarageFinish_nan,GarageCars_1.0,GarageCars_2.0,GarageCars_3.0,GarageCars_4.0,GarageCars_nan,GarageQual_fa,GarageQual_gd,GarageQual_ta,GarageQual_nan,GarageCond_fa,GarageCond_gd,GarageCond_po,GarageCond_ta,GarageCond_nan,PavedDrive_p,PavedDrive_y,PavedDrive_nan,Fence_gdwo,Fence_mnprv,Fence_mnww,Fence_na,Fence_nan,YrSold_2007.0,YrSold_2008.0,YrSold_2009.0,YrSold_2010.0,YrSold_nan,log_SalePrice,YearBuilt_polinomico,YearRemodAdd_cuadratico,MasVnrArea_cuadratico,TotalBsmtSF_polinomico,1stFlrSF_polinomico,GrLivArea_logaritmico,TotRmsAbvGrd_discreto,GarageYrBlt_polinomico,GarageArea_polinomico,TimeToSell_cuadratico,RemodUntilSale_raiz_cuadrada,OverallQualSqft_raiz_cuadrada,OverallCondSqft_polinomico,Overall_cuadratico
757,5.0,68.0,10769.0,5,2,2,5,7,4,2007.0,2007.0,1,1,12,13,0.0,2,2,20.0,5,0.0,846.0,866.0,1,866.0,902.0,0.0,1768.0,3,5,6,3,1,2007.0,578.0,144.0,105.0,0.0,0.0,0.0,0,3,8,4,2.0,0.0,2.0,249.0,True,39840.0,24900.0,40.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12.26434155365415,12.48780955257962,12.352877805117345,11.9536828066391,11.923641821550431,11.85277143765145,12.234749191940061,12.206884648581951,12.440107660080685,12.2298625084407,12.459370263352595,12.345711186945477,12.340117452872864,12.094327308432923,12.272293847073069
758,5.0,69.0,11616.0,19,2,2,5,5,4,1978.0,1978.0,3,1,6,6,328.0,1,4,438.0,5,0.0,234.0,672.0,1,672.0,714.0,0.0,1386.0,3,4,6,5,1,1978.0,440.0,335.0,0.0,0.0,0.0,0.0,0,3,8,0,32.0,0.0,32.0,335.0,True,23304.0,19420.0,30.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11.976030352524807,12.025721656803398,11.958351647683031,12.384225913977303,11.799659187221295,11.731545063673005,12.009296295711087,11.978200513139434,11.971621184165997,11.997417835492568,12.008504409748433,11.908641017893157,11.919946068858625,11.849060135851593,11.986878975606977
759,12.0,24.0,2280.0,21,2,2,5,6,4,1999.0,1999.0,1,1,8,8,360.0,2,0,549.0,5,0.0,195.0,744.0,1,757.0,744.0,0.0,1501.0,3,4,6,3,5,1999.0,440.0,0.0,0.0,0.0,0.0,0.0,0,7,8,4,9.0,0.0,9.0,0.0,False,29302.0,20930.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.097373228606832,12.33595718424749,12.23580517441738,12.415791459527641,11.84361741670204,11.78246146455452,12.0831164290999,11.978200513139434,12.273742713636238,11.997417835492568,12.334318835401419,12.182345962905005,12.085728123020814,11.921261856739816,12.13740561271561
760,5.0,65.0,12257.0,15,2,2,5,7,4,1995.0,1995.0,1,1,12,13,513.0,2,3,56.0,0,64.0,1198.0,1318.0,1,1328.0,1203.0,0.0,2531.0,4,7,6,5,1,1995.0,752.0,222.0,98.0,0.0,0.0,0.0,0,10,8,4,12.0,0.0,12.0,320.0,True,57056.0,35660.0,40.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.577636201962656,12.267123226366493,12.179622524395768,12.541066110254857,12.259769690591225,12.189372172391794,12.567079023301794,12.40468454766595,12.201796385754278,12.48733557995393,12.28442401139319,12.134534944639528,12.6915591051966,12.452451607429683,12.272293847073069
761,0.0,70.0,9100.0,12,2,2,2,5,5,1959.0,1959.0,3,1,13,14,0.0,1,4,612.0,5,0.0,252.0,864.0,1,864.0,0.0,0.0,864.0,2,3,6,3,5,2008.0,300.0,0.0,0.0,0.0,0.0,0.0,0,9,8,4,50.0,0.0,50.0,0.0,False,17352.0,17352.0,36.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11.755871643580617,11.849664340913478,11.744588634050189,11.9536828066391,11.92227956869073,11.851436270501388,11.571711342300926,11.85450061870365,12.46310014935807,11.775993007122473,11.84450587686057,11.762950961542382,11.732613590765736,11.744233378345937,12.165634331807194
762,1.0,60.0,6911.0,3,1,2,2,4,4,1924.0,1950.0,1,1,13,14,0.0,2,3,405.0,5,0.0,740.0,1145.0,1,1301.0,0.0,0.0,1301.0,2,3,2,3,5,1965.0,440.0,0.0,0.0,0.0,0.0,0.0,0,9,8,4,85.0,26.0,59.0,0.0,False,20935.0,20935.0,25.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.512925464970229,11.76356693954176,11.655689212671405,11.9536828066391,12.126178206117064,12.16886874365094,11.950686822000469,11.85450061870365,11.867978853544628,11.997417835492568,11.754319396886991,11.700101692351728,11.84863486733502,11.9214949681887,11.820713935747172
763,5.0,72.0,8640.0,21,2,2,5,6,4,2009.0,2009.0,1,1,12,13,0.0,2,2,24.0,5,0.0,732.0,756.0,1,764.0,783.0,0.0,1547.0,3,5,6,3,1,2009.0,614.0,169.0,45.0,0.0,0.0,0.0,0,5,1,4,1.0,0.0,1.0,214.0,True,31248.0,22320.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.279323107269766,12.528771165088529,12.38312665667911,11.9536828066391,11.851193662833305,11.786816487999864,12.111073129335704,12.206884648581951,12.486596232814918,12.288352957336132,12.478221058423559,12.38838281649917,12.135787029656571,11.984574584503783,12.13740561271561
764,5.0,82.0,9430.0,15,2,2,5,7,4,1999.0,1999.0,1,1,12,13,673.0,2,2,1163.0,5,0.0,89.0,1252.0,1,1268.0,1097.0,0.0,2365.0,3,6,6,2,1,1999.0,856.0,0.0,128.0,0.0,0.0,180.0,0,6,8,4,10.0,0.0,10.0,308.0,True,54704.0,34190.0,40.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12.727838209334498,12.33595718424749,12.23580517441738,12.626693106038077,12.208424132011793,12.143838858638226,12.504236928163614,12.30634061683896,12.273742713636238,12.594971872651787,12.317440651057764,12.165628373650147,12.647028594964862,12.412297860804978,12.272293847073069
765,11.0,30.0,9549.0,24,2,2,2,7,4,1995.0,1996.0,3,1,3,3,0.0,2,3,437.0,2,1057.0,0.0,1494.0,1,1494.0,0.0,0.0,1494.0,2,4,6,2,1,1995.0,481.0,0.0,30.0,0.0,0.0,216.0,0,3,8,4,11.0,1.0,10.0,246.0,True,39704.0,24815.0,40.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12.506177237980511,12.267123226366493,12.193521082818137,11.9536828066391,12.397113467931186,12.314909267746511,12.078787234859622,11.978200513139434,12.201796385754278,12.066640578240328,12.30080904305502,12.165628373650147,12.337065520844568,12.090868578897469,12.272293847073069
766,0.0,75.0,14587.0,21,2,2,2,8,4,2008.0,2008.0,1,1,12,13,284.0,2,5,0.0,5,0.0,1498.0,1498.0,1,1506.0,0.0,0.0,1506.0,2,4,6,2,1,2008.0,592.0,0.0,174.0,0.0,0.0,0.0,0,7,6,5,0.0,0.0,0.0,174.0,True,45918.0,25510.0,45.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12.484204257170104,12.508139036972352,12.3679531962039,12.337793177805146,12.400219777773781,12.32388877171931,12.086196375804118,11.978200513139434,12.46310014935807,12.252820606116337,12.497318429835437,12.491401243296252,12.47156003441755,12.118840493146331,12.391543678679353
767,5.0,80.0,10421.0,14,2,2,5,6,4,1988.0,1988.0,1,1,6,6,42.0,1,2,394.0,5,0.0,586.0,980.0,1,980.0,734.0,0.0,1714.0,3,5,6,5,1,1988.0,496.0,228.0,66.0,156.0,0.0,0.0,0,2,8,4,22.0,0.0,22.0,450.0,True,34328.0,24520.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.188417710291453,12.157814011485698,12.08507855832201,12.019697804297516,12.003673483838886,11.931252411435393,12.20601854671019,12.206884648581951,12.092788405276224,12.092087819478778,12.134135393525137,12.008201990695,12.211931367801194,12.078782754354439,12.13740561271561
768,4.0,75.0,12508.0,11,2,2,0,5,6,1940.0,1985.0,1,1,12,13,0.0,1,0,660.0,5,0.0,323.0,983.0,1,983.0,767.0,0.0,1750.0,4,5,4,3,1,1989.0,423.0,245.0,0.0,156.0,0.0,0.0,0,6,8,4,68.0,45.0,23.0,401.0,True,29436.0,34342.0,42.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11.982929094215963,11.76640073036856,12.046030756549186,11.9536828066391,12.005837584240352,11.933374984435071,12.22527093205834,12.206884648581951,12.10709044127725,11.969022073385077,11.760398078428679,11.99734222458072,12.089227453878692,12.41657028151391,12.321870388045724
769,0.0,70.0,9100.0,5,2,2,2,6,4,2004.0,2005.0,3,1,12,13,0.0,2,2,24.0,5,0.0,1836.0,1860.0,1,1836.0,0.0,0.0,1836.0,3,6,6,2,1,2004.0,484.0,120.0,33.0,0.0,0.0,0.0,0,9,8,4,2.0,1.0,1.0,153.0,True,42112.0,30080.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.28690119819279,12.42862765613745,12.32302123111026,11.9536828066391,12.669522491048102,12.557829418944365,12.269705830358618,12.30634061683896,12.374105555456481,12.071728398696724,12.459370263352595,12.38838281649917,12.3903528440375,12.28581577681308,12.13740561271561
770,5.0,47.0,53504.0,22,2,2,5,7,4,2003.0,2003.0,3,1,5,15,603.0,2,0,1416.0,5,0.0,234.0,1650.0,1,1690.0,1589.0,0.0,3279.0,4,10,4,2,3,2003.0,841.0,503.0,36.0,0.0,0.0,210.0,0,5,8,4,7.0,0.0,7.0,749.0,True,72392.0,45245.0,40.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13.195613839143922,12.40949944103545,12.293556934657914,12.594939937594281,12.516770760536751,12.458152020336408,12.806954679637256,12.457216753594796,12.35308124101357,12.582379934433572,12.368814933111473,12.21884010553406,12.961811732608792,12.65557089299418,12.272293847073069
771,9.0,69.0,7252.0,19,2,2,6,4,4,1982.0,1982.0,3,1,13,14,0.0,1,2,685.0,5,0.0,173.0,858.0,1,858.0,0.0,0.0,858.0,2,3,6,3,5,1983.0,576.0,120.0,0.0,0.0,0.0,0.0,0,3,8,4,27.0,0.0,27.0,120.0,True,15750.0,15750.0,25.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11.812289042195847,12.075209764288275,12.007865579274494,11.9536828066391,11.91820219731483,11.847440207161974,11.565260584629925,11.85450061870365,12.02735367700734,12.226563532979972,12.068237697375366,11.956101795311167,11.67686907363818,11.658172935784155,11.820713935747172
772,0.0,67.0,8877.0,7,2,2,2,3,4,1951.0,1951.0,1,1,13,14,0.0,1,3,836.0,5,0.0,0.0,836.0,1,1220.0,0.0,0.0,1220.0,2,4,6,3,5,1951.0,396.0,0.0,0.0,0.0,0.0,0.0,0,3,0,4,55.0,0.0,55.0,0.0,False,14688.0,18360.0,20.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11.532728092266408,11.8036644442941,11.665174648603198,11.9536828066391,11.903374629134518,12.107548626455445,11.891160091389334,11.978200513139434,11.813703975047247,11.924521167271312,11.813128868438689,11.727396142340753,11.63833702676751,11.796199060087384,11.638910493136194
773,8.0,94.0,7819.0,7,2,2,7,5,4,1976.0,1976.0,1,1,9,10,0.0,1,0,422.0,1,127.0,480.0,1029.0,1,1117.0,0.0,0.0,1117.0,3,4,6,5,5,1976.0,672.0,144.0,0.0,0.0,0.0,0.0,0,2,8,0,34.0,0.0,34.0,144.0,True,23610.0,19675.0,30.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11.580584113444043,12.002629686811133,11.934183098219393,11.9536828066391,12.039346726747484,12.0305402576347,11.809486256721506,11.978200513139434,11.951915447614738,12.377848533568471,11.986337129084054,11.890705752359823,11.928887602346157,11.86150698855291,11.986878975606977
774,0.0,70.0,10150.0,12,1,2,2,4,4,1958.0,1958.0,1,1,13,14,1.0,1,4,456.0,5,0.0,456.0,912.0,1,912.0,0.0,0.0,912.0,2,3,6,3,1,1958.0,275.0,0.0,0.0,0.0,0.0,0.0,0,6,0,4,49.0,0.0,49.0,0.0,False,15055.0,15055.0,25.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.648330101976432,11.843024462754556,11.73431864300889,11.955291743778691,11.955390451610667,11.883897898851114,11.621762025082848,11.85450061870365,11.834163090372385,11.740813944587687,11.851521007567685,11.770272255716675,11.651805595518375,11.619488500468012,11.820713935747172
775,0.0,110.0,14226.0,16,2,2,2,7,4,2006.0,2006.0,3,1,12,13,375.0,2,5,0.0,5,0.0,1935.0,1935.0,1,1973.0,0.0,0.0,1973.0,3,7,6,2,1,2006.0,895.0,315.0,45.0,0.0,0.0,0.0,0,6,6,5,1.0,0.0,1.0,360.0,True,54208.0,33880.0,40.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.886641043883259,12.467781781349458,12.337900483419475,12.4299489847569,12.720575708931737,12.643332816304257,12.336365596839931,12.40468454766595,12.417614144796971,12.622401412054385,12.478221058423559,12.38838281649917,12.637516319053937,12.40349714075952,12.272293847073069
776,11.0,32.0,4500.0,11,2,2,2,5,4,1998.0,1998.0,3,1,12,13,320.0,2,2,866.0,5,0.0,338.0,1204.0,1,1204.0,0.0,0.0,1204.0,2,3,6,3,1,1998.0,412.0,0.0,247.0,0.0,0.0,0.0,0,5,8,4,11.0,0.0,11.0,247.0,True,24144.0,20120.0,30.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.99535161421452,12.318309618155354,12.221612407828985,12.37604456481073,12.171335759497264,12.095496439688407,11.878935609309721,11.85450061870365,12.25507466344061,11.950792263539203,12.30080904305502,12.149727775117636,11.944353768485264,11.882979785909772,11.986878975606977
777,0.0,86.0,11210.0,5,2,2,2,6,4,2005.0,2006.0,1,1,12,13,240.0,2,2,20.0,5,0.0,1594.0,1614.0,1,1614.0,0.0,0.0,1614.0,3,5,6,3,1,2005.0,865.0,144.0,59.0,0.0,0.0,0.0,0,6,6,5,1.0,1.0,0.0,203.0,True,39949.0,28535.0,35.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,12.308177868467327,12.448054792722587,12.337900483419475,12.287851892007211,12.489491807561798,12.403611006153051,12.150340838327535,12.206884648581951,12.395614983322957,12.601997175219752,12.478221058423559,12.491401243296252,12.342559728026846,12.232583550233809,12.13740561271561
778,0.0,100.0,13350.0,19,2,2,2,4,4,1974.0,1974.0,3,1,6,10,0.0,1,0,762.0,5,0.0,102.0,864.0,1,894.0,0.0,0.0,894.0,3,3,6,1,1,1974.0,440.0,241.0,0.0,0.0,0.0,0.0,0,5,8,4,32.0,0.0,32.0,241.0,True,15460.0,15460.0,25.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.867097278690842,11.980629180010965,11.910406826310464,11.9536828066391,11.92227956869073,11.871624750689687,11.603308326895235,11.85450061870365,11.933632703388867,11.997417835492568,12.008504409748433,11.908641017893157,11.666479557934295,11.64213141234647,11.820713935747172
779,10.0,60.0,8400.0,20,1,2,2,4,4,1977.0,1977.0,1,1,9,10,320.0,3,0,0.0,3,0.0,0.0,0.0,1,2020.0,0.0,0.0,2020.0,4,8,6,5,5,1977.0,630.0,0.0,0.0,0.0,0.0,0.0,0,9,8,4,30.0,0.0,30.0,0.0,False,23350.0,23350.0,25.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11.877568578558138,12.014038773628045,11.946218338256841,12.37604456481073,11.560862140785527,12.670479290593374,12.358172605563112,12.612564851369921,11.96158813175498,12.313704805226834,12.031657995776467,11.927146081341684,11.921293954183655,12.029583816033183,11.820713935747172
